rental_date
"2005-05-30 13:24:46"
"2005-05-30 13:29:36"
"2005-05-30 13:52:49"
"2005-05-30 14:47:31"
"2005-05-30 14:47:31"
"2005-05-30 14:49:34"
"2005-05-30 15:01:02"
"2005-05-30 15:02:25"
"2005-05-30 15:05:47"
"2005-05-30 15:20:19"
"2005-05-30 15:26:24"
"2005-05-30 15:33:17"
"2005-05-30 15:35:08"
"2005-05-30 15:36:57"
"2005-05-30 15:44:27"
"2005-05-30 15:50:39"
"2005-05-30 16:06:08"
"2005-05-30 16:10:35"
"2005-05-30 16:28:07"
"2005-05-30 16:34:02"
"2005-05-30 16:57:29"
"2005-05-30 16:59:03"
"2005-05-30 17:30:28"
"2005-05-30 17:53:29"
"2005-05-30 17:58:03"
"2005-05-30 18:07:00"
"2005-05-30 18:13:23"
"2005-05-30 18:16:44"
"2005-05-30 18:45:17"
"2005-05-30 18:52:53"
"2005-05-30 18:53:21"
"2005-05-30 19:00:14"
"2005-05-30 19:00:37"
"2005-05-30 19:12:06"
"2005-05-30 19:20:03"
"2005-05-30 19:23:48"
"2005-05-30 19:50:28"
"2005-05-30 20:10:52"
"2005-05-30 20:21:07"
"2005-05-30 20:27:45"
"2005-05-30 20:28:42"
"2005-05-30 21:07:15"
"2005-05-30 21:11:19"
"2005-05-30 21:22:26"
"2005-05-30 21:30:52"
"2005-05-30 21:37:11"
"2005-05-30 21:45:19"
"2005-05-30 21:52:42"
"2005-05-30 22:15:24"
"2005-05-30 22:15:51"
"2005-05-30 22:17:17"
"2005-05-30 22:18:35"
"2005-05-30 22:22:52"
"2005-05-30 22:59:12"
"2005-05-30 23:08:03"
"2005-05-30 23:11:51"
"2005-05-30 23:25:14"
"2005-05-30 23:29:22"
"2005-05-30 23:47:56"
"2005-05-30 23:54:19"
"2005-05-30 23:55:36"
"2005-05-31 00:06:02"
"2005-05-31 00:06:20"
"2005-05-31 00:08:25"
"2005-05-31 00:16:57"
"2005-05-31 00:25:10"
"2005-05-31 00:25:56"
"2005-05-31 00:46:31"
